Manufacturer/Name,Rarity,Balance,Category,Min Parts,Max Parts,Weight,Part,Dependencies,Excluders
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,AUGMENT,1,1,1,/Game/Gear/Shields/_Design/PartSets/Part_Augment/Spike/Part_Shield_Aug_Spike,,
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,AUGMENT,1,1,1,/Game/Gear/Shields/_Design/PartSets/Part_Augment/Spike/Part_Shield_Aug_Spike,,
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,AUGMENT,1,1,1,/Game/Gear/Shields/_Design/PartSets/Part_Augment/Spike/Part_Shield_Aug_Spike,,
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,AUGMENT,1,1,1,/Game/Gear/Shields/_Design/PartSets/Part_Augment/TriggerHappy/Part_Shield_Aug_TriggerHappy,,"/Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Anshin_02_Uncommon, /Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Hyperion_02_Uncommon, /Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,AUGMENT,1,1,1,/Game/Gear/Shields/_Design/PartSets/Part_Augment/TriggerHappy/Part_Shield_Aug_TriggerHappy,,"/Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Anshin_02_Uncommon, /Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Hyperion_02_Uncommon, /Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,AUGMENT,1,1,1,/Game/Gear/Shields/_Design/PartSets/Part_Augment/TriggerHappy/Part_Shield_Aug_TriggerHappy,,"/Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Anshin_02_Uncommon, /Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Hyperion_02_Uncommon, /Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,AUGMENT,1,1,1,/Game/Gear/Shields/_Design/PartSets/Part_Augment/Turtle/Part_Shield_Aug_Turtle,,"/Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Anshin_02_Uncommon, /Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Hyperion_02_Uncommon, /Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,AUGMENT,1,1,1,/Game/Gear/Shields/_Design/PartSets/Part_Augment/Turtle/Part_Shield_Aug_Turtle,,"/Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Anshin_02_Uncommon, /Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Hyperion_02_Uncommon, /Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,AUGMENT,1,1,1,/Game/Gear/Shields/_Design/PartSets/Part_Augment/Turtle/Part_Shield_Aug_Turtle,,"/Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Anshin_02_Uncommon, /Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Hyperion_02_Uncommon, /Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,ELEMENT,1,1,1,/Game/Gear/Shields/_Design/PartSets/Part_Element/Shield_Part_Element_Normal,,"/Game/Gear/Shields/_Design/PartSets/Part_Augment/Nova/Part_Shield_Aug_Nova, /Game/Gear/Shields/_Design/PartSets/Part_Augment/Resistance/Part_Shield_Aug_Resistance"
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,ELEMENT,1,1,0.1,/Game/Gear/Shields/_Design/PartSets/Part_Element/Shield_Part_Element_Fire,,
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,ELEMENT,1,1,0.1,/Game/Gear/Shields/_Design/PartSets/Part_Element/Shield_Part_Element_Cryo,,
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,ELEMENT,1,1,0.1,/Game/Gear/Shields/_Design/PartSets/Part_Element/Shield_Part_Element_Poison,,
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,ELEMENT,1,1,0.1,/Game/Gear/Shields/_Design/PartSets/Part_Element/Shield_Part_Element_Shock,,
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,ELEMENT,1,1,0.1,/Game/Gear/Shields/_Design/PartSets/Part_Element/Shield_Part_Element_DarkMagic,,
Anshin,02/Uncommon,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_02_Uncommon,MATERIAL,1,1,1,/Game/Gear/Shields/_Design/PartSets/Part_Material/Shield_Part_Material_Anshin_02_Uncommon,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,BODY,1,1,1,/Game/Gear/Shields/_Design/PartSets/Part_Manufacturer/Shield_Part_Body_01_Anshin,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,RARITY,1,1,1,/Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Anshin_03_Rare,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,/Game/Gear/Shields/_Design/PartSets/Part_Augment/Absorb/Part_Shield_Aug_Absorb,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,/Game/Gear/Shields/_Design/PartSets/Part_Augment/Absorb/Part_Shield_Aug_Absorb,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,/Game/Gear/Shields/_Design/PartSets/Part_Augment/Absorb/Part_Shield_Aug_Absorb,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,/Game/Gear/Shields/_Design/PartSets/Part_Augment/Adrenaline/Part_Shield_Aug_Adrenaline,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,/Game/Gear/Shields/_Design/PartSets/Part_Augment/Adrenaline/Part_Shield_Aug_Adrenaline,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,/Game/Gear/Shields/_Design/PartSets/Part_Augment/Adrenaline/Part_Shield_Aug_Adrenaline,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,/Game/Gear/Shields/_Design/PartSets/Part_Augment/Amp/Part_Shield_Aug_Amp,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,/Game/Gear/Shields/_Design/PartSets/Part_Augment/Amp/Part_Shield_Aug_Amp,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,/Game/Gear/Shields/_Design/PartSets/Part_Augment/Amp/Part_Shield_Aug_Amp,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,/Game/Gear/Shields/_Design/PartSets/Part_Augment/Capacity/Part_Shield_Aug_Capacity,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,/Game/Gear/Shields/_Design/PartSets/Part_Augment/Capacity/Part_Shield_Aug_Capacity,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,/Game/Gear/Shields/_Design/PartSets/Part_Augment/Capacity/Part_Shield_Aug_Capacity,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,/Game/Gear/Shields/_Design/PartSets/Part_Augment/Nova/Part_Shield_Aug_Nova,,"/Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Anshin_02_Uncommon, /Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Hyperion_02_Uncommon, /Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,/Game/Gear/Shields/_Design/PartSets/Part_Augment/Nova/Part_Shield_Aug_Nova,,"/Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Anshin_02_Uncommon, /Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Hyperion_02_Uncommon, /Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,/Game/Gear/Shields/_Design/PartSets/Part_Augment/Nova/Part_Shield_Aug_Nova,,"/Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Anshin_02_Uncommon, /Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Hyperion_02_Uncommon, /Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,/Game/Gear/Shields/_Design/PartSets/Part_Augment/RechargeDelay/Part_Shield_Aug_RechargeDelay,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,/Game/Gear/Shields/_Design/PartSets/Part_Augment/RechargeDelay/Part_Shield_Aug_RechargeDelay,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,/Game/Gear/Shields/_Design/PartSets/Part_Augment/RechargeDelay/Part_Shield_Aug_RechargeDelay,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,/Game/Gear/Shields/_Design/PartSets/Part_Augment/RechargeRate/Part_Shield_Aug_RechargeRate,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,/Game/Gear/Shields/_Design/PartSets/Part_Augment/RechargeRate/Part_Shield_Aug_RechargeRate,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,/Game/Gear/Shields/_Design/PartSets/Part_Augment/RechargeRate/Part_Shield_Aug_RechargeRate,,
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,/Game/Gear/Shields/_Design/PartSets/Part_Augment/Reflect/Part_Shield_Aug_Reflect,,"/Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Anshin_02_Uncommon, /Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Hyperion_02_Uncommon, /Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,/Game/Gear/Shields/_Design/PartSets/Part_Augment/Reflect/Part_Shield_Aug_Reflect,,"/Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Anshin_02_Uncommon, /Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Hyperion_02_Uncommon, /Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,/Game/Gear/Shields/_Design/PartSets/Part_Augment/Reflect/Part_Shield_Aug_Reflect,,"/Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Anshin_02_Uncommon, /Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Hyperion_02_Uncommon, /Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,/Game/Gear/Shields/_Design/PartSets/Part_Augment/Resistance/Part_Shield_Aug_Resistance,,"/Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Anshin_02_Uncommon, /Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Hyperion_02_Uncommon, /Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Pangolin_02_Uncommon"
Anshin,03/Rare,\Game\Gear\Shields\_Design\InvBalance\InvBalD_Shield_Anshin_03_Rare,AUGMENT,2,2,1,/Game/Gear/Shields/_Design/PartSets/Part_Augment/Resistance/Part_Shield_Aug_Resistance,,"/Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Anshin_02_Uncommon, /Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Hyperion_02_Uncommon, /Game/Gear/Shields/_Design/PartSets/Part_Rarity/Shield_Part_Rarity_Pangolin_02_Uncommon"
